goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
1,2,0.20553499460220337,9,Sub,Watford,Cardiff,3,2,2018-12-15,9358,2018,278527,0,0,0,1,0.20553499460220337,0.20553499460220337,0
0,1,0.07037969678640366,22,Sub,Cardiff,Wolverhampton Wanderers,2,1,2018-11-30,9335,2018,277651,0,0,0,0,0.07037969678640366,0.07037969678640366,0
0,0,0,11,Sub,Cardiff,Brighton,2,1,2018-11-10,9307,2018,277100,0,0,0,0,0,0,0
0,2,0.13474500179290771,68,AMC,Cardiff,Leicester,0,1,2018-11-03,9302,2018,276931,0,0,0,0,0.13474500179290771,0.13474500179290771,0
0,0,0,84,AMC,Liverpool,Cardiff,4,1,2018-10-27,9288,2018,276555,0,0,0,0,0,0,0
1,1,0.34495699405670166,90,AMC,Cardiff,Fulham,4,2,2018-10-20,9282,2018,276404,0.2582080066204071,1,3,1,0.34495699405670166,0.7864909768104553,0.18332499265670776
0,0,0,4,Sub,Tottenham,Cardiff,1,0,2018-10-06,9269,2018,276062,0,0,0,0,0,0,0
0,1,0.07953999936580658,90,AMC,Cardiff,Manchester City,0,5,2018-09-22,9252,2018,260134,0,0,0,0,0.07953999936580658,0,0
0,1,0.05194289982318878,74,AMC,Chelsea,Cardiff,4,1,2018-09-15,9241,2018,259819,0,0,0,0,0.05194289982318878,0.05194289982318878,0
0,2,0.14196999371051788,90,FW,Cardiff,Arsenal,2,3,2018-09-02,9235,2018,259554,0.04097060114145279,0,1,0,0.14196999371051788,0.1829410046339035,0.04097060114145279
0,2,0.20048700273036957,10,Sub,Huddersfield,Cardiff,0,0,2018-08-25,9219,2018,259321,0.05275480076670647,0,1,0,0.20048700273036957,0.27504900097846985,0.021807199344038963
0,0,0,11,Sub,Cardiff,Newcastle United,0,0,2018-08-18,9207,2018,259000,0,0,0,0,0,0,0
0,3,0.24398499727249146,90,FW,Bournemouth,Cardiff,2,0,2018-08-11,9202,2018,258706,0.16515499353408813,0,2,0,0.24398499727249146,0.4156639873981476,0.2019049972295761
